,Phase,Phase #,Date,Day,Plot,Distance,# Evaluators,Start Time,End Time,Encounter time,Long E,Lat (N),Height,Zone,Family,Genus,Species,Location (m),Location Type,Behavior,Mass,Body Length,Tail Length,Photo Code,Hyssop Code,Capture Code,Additional Obs,Year,Month,Date2,OPE,Rain,S_fuel,S_hour,S_hr/pp,S_peeps,flights,Temp,Hum,Luna,Elev
480,EC,1,2014-06-19,2,68,50,3.0,21:23:00,22:03:00,21:47:00,-71.006539016962,-12.992315031588,1003.624451,19L,Craugastoridae,Pristimantis,gagliardi,0.5,en rama caida,activo,0.22,14.1,,,Bd021,UNMS 154300,,2014,6,19,4.0,0.0,0.0,930.0,22.142857142857142,42.0,6.0,18.0,98.5,0.57,998.5
481,EC,1,2014-06-19,2,68,50,3.0,21:23:00,22:03:00,22:03:00,-71.006620991975,-12.9923319630324,1005.899658,19L,Craugastoridae,Noblella,sp,0.0,en hojarasca,saltando,0.1,9.8,,,Bd023,UNMS 154298,,2014,6,19,4.0,0.0,0.0,930.0,22.142857142857142,42.0,6.0,18.0,98.5,0.57,998.5
482,LC,2,2014-10-05,10,61,50,,21:25:00,22:05:00,21:47:00,,,,19L,Craugastoridae,Pristimantis,danae,30.0,en hoja,alerta,1.76,27.1,,,2Bd122,,,2014,10,5,15.0,0.0,442.0,2280.0,11.813471502590673,193.0,12.0,22.0,93.669,0.86,1060.25
483,LC,2,2014-10-05,10,61,50,,21:25:00,22:05:00,21:46:00,,,,19L,Craugastoridae,Pristimantis,danae,30.0,en hoja,alerta,1.56,28.4,,,2Bd123,,,2014,10,5,15.0,0.0,442.0,2280.0,11.813471502590673,193.0,12.0,22.0,93.669,0.86,1060.25
484,LC,2,2014-10-05,10,61,50,,21:25:00,22:05:00,21:26:00,,,,19L,Craugastoridae,Pristimantis,danae,0.0,en hojarasca,saltando,1.41,26.9,,,2Bd121,,,2014,10,5,15.0,0.0,442.0,2280.0,11.813471502590673,193.0,12.0,22.0,93.669,0.86,1060.25
485,LC,2,2014-10-05,10,61,50,,21:25:00,22:05:00,21:58:00,8562453.0,282246.0,1069.0,19L,Leptodactylidae,Adenomera,andreae,0.0,en hojarasca,saltando,1.21,24.0,,,2Bd125,,sin lineas,2014,10,5,15.0,0.0,442.0,2280.0,11.813471502590673,193.0,12.0,22.0,93.669,0.86,1060.25
486,LC,2,2014-10-05,10,61,50,,21:25:00,22:05:00,21:56:00,8562455.0,282244.0,1066.0,19L,Leptodactylidae,Adenomera,andreae,0.0,en hojarasca,saltando,1.16,23.2,,,2Bd124,154395,sin lineas,2014,10,5,15.0,0.0,442.0,2280.0,11.813471502590673,193.0,12.0,22.0,93.669,0.86,1060.25
487,LC,2,2014-10-05,10,61,50,3.0,21:25:00,22:05:00,21:49:00,8562460.0,282244.0,1065.0,19L,Craugastoridae,Pristimantis,ockendeni,0.0,en hojarasca,alerta,0.27,14.9,,,2Bd120,,,2014,10,5,15.0,0.0,442.0,2280.0,11.813471502590673,193.0,12.0,22.0,93.669,0.86,1060.25
488,RI,4,2015-07-20,7,46,250,4.0,21:25:00,21:55:00,21:30:00,282260.0,8563068.0,937.0,,Hylidae,Osteocephalus,mimeticus,0.3,hoja,alerta,6.9,51.4,,,4Bd097,,,2015,7,20,6.0,0.0,110.0,1188.0,11.0,108.0,5.0,20.5,100.968,0.16,947.25
489,RI,4,2015-07-20,7,46,250,4.0,21:25:00,21:55:00,21:45:00,,,,,Craugastoridae,Oreobates,amarakaeri,0.0,hojarasca,saltando,2.25,28.5,,,4Bd094,,,2015,7,20,6.0,0.0,110.0,1188.0,11.0,108.0,5.0,20.5,100.968,0.16,947.25
490,RI,4,2015-07-20,7,46,250,4.0,21:25:00,21:55:00,21:50:00,,,,,Centrolenidae,Cochranella,nola,1.5,hoja,atento,1.45,26.7,,,4Bd096,,,2015,7,20,6.0,0.0,110.0,1188.0,11.0,108.0,5.0,20.5,100.968,0.16,947.25
491,RI,4,2015-07-20,7,46,250,4.0,21:25:00,21:55:00,21:27:00,282284.0,8563072.0,937.0,,Craugastoridae,Pristimantis,danae,1.0,hoja,alerta,1.25,23.5,,,4Bd093,,,2015,7,20,6.0,0.0,110.0,1188.0,11.0,108.0,5.0,20.5,100.968,0.16,947.25
492,RI,4,2015-07-20,7,46,250,4.0,21:25:00,21:55:00,21:50:00,282305.0,8563077.0,937.0,,Centrolenidae,Cochranella,nola,0.3,hoja,cantando,1.05,23.5,,,4Bd095,,,2015,7,20,6.0,0.0,110.0,1188.0,11.0,108.0,5.0,20.5,100.968,0.16,947.25
493,RI,4,2015-07-20,7,46,250,4.0,21:25:00,21:55:00,21:37:00,282282.0,8563078.0,934.0,19L,Craugastoridae,Pristimantis,aff pharangobates,0.2,hoja,saltando,0.95,23.0,,,4Bd098,154491,,2015,7,20,6.0,0.0,110.0,1188.0,11.0,108.0,5.0,20.5,100.968,0.16,947.25
494,DR,3,2015-02-04,5,58,150,4.0,21:28:00,21:58:00,21:39:00,282404.0,8562933.0,990.0,19L,Hylidae,Osteocephalus,mimeticus,1.0,tronco,alerta,4.98,51.0,,,3Bd092,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,20.0,100.0,1.0,995.25
495,DR,3,2015-02-04,5,58,150,4.0,21:28:00,21:58:00,21:33:00,282407.0,8562933.0,1056.0,19L,Bufonidae,Rhinella,tacana,1.8,hoja,activo,1.49,30.0,,,3Bd089,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,20.0,100.0,1.0,995.25
496,DR,3,2015-02-04,5,58,150,4.0,21:28:00,21:58:00,21:50:00,282396.0,8562942.0,1058.0,19L,Plethodontidae,Bolitoglossa,cf altamazonica,0.5,rama,atento,0.57,30.7,20.6,,3Bd091,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,20.0,100.0,1.0,995.25
497,DR,3,2015-02-04,5,58,150,4.0,21:28:00,21:58:00,21:47:00,282395.0,8562946.0,989.0,19L,Bufonidae,Rhinella,tacana,0.0,hojarasca,saltando,0.26,16.3,,,3Bd088,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,20.0,100.0,1.0,995.25
498,DR,3,2015-02-04,5,58,150,4.0,21:28:00,21:58:00,21:38:00,282409.0,8562933.0,1057.0,19L,Craugastoridae,Pristimantis,aff pharangobates,0.4,rama,atento,0.19,14.0,,,3Bd090,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,20.0,100.0,1.0,995.25
499,DR,3,2015-02-04,5,58,150,4.0,21:28:00,21:58:00,21:52:00,282397.0,8562956.0,1059.0,19L,Bufonidae,Rhinella,tacana,0.4,hoja,alerta,0.15,13.7,,,3Bd087,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,20.0,100.0,1.0,995.25
500,AB,5,2016-07-15,7,46,250,5.0,21:29:00,21:53:00,21:50:00,282282.0,8563080.0,953.0,19L,Bufonidae,Rhinella,gr margaritifera,0.0,palo,alerta,6.88,42.9,,,5Bd123,,GPS aproximado,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.0,,0.78,947.25
501,AB,5,2016-07-15,7,46,250,5.0,21:29:00,21:53:00,21:51:00,282274.0,8563082.0,953.0,19L,Hylidae,Hypsiboas,sp nov,1.3,hoja,cantando,6.11,42.5,,,5Bd120,,,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.0,,0.78,947.25
502,AB,5,2016-07-15,7,46,250,5.0,21:29:00,21:53:00,21:41:00,282282.0,8563080.0,953.0,19L,Craugastoridae,Oreobates,amarakaeri,0.0,suelo,activo,2.29,30.6,,,5Bd121,,GPS aproximado,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.0,,0.78,947.25
503,AB,5,2016-07-15,7,46,250,5.0,21:29:00,21:53:00,21:42:00,282284.0,8563067.0,947.0,19L,Centrolenidae,Cochranella,nola,1.9,hoja,activo,1.11,26.5,,,5Bd119,,,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.0,,0.78,947.25
504,AB,5,2016-07-15,7,46,250,5.0,21:29:00,21:53:00,21:45:00,282288.0,8563080.0,948.0,19L,Centrolenidae,Cochranella,nola,1.4,hoja,caminando,0.95,24.0,,,5Bd122,,,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.0,,0.78,947.25
505,DR,3,2015-02-09,10,32,500,3.0,21:30:00,22:10:00,22:10:00,281965.0,8563176.0,901.0,19L,Phyllomedusidae,Callimedusa,tomopterna,2.5,hoja,alerta,7.9,50.2,,,3Bd206,,Lluvia,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,102.0,0.77,878.25
506,DR,3,2015-02-09,10,32,500,3.0,21:30:00,22:10:00,21:40:00,281963.0,8563190.0,897.0,19L,Craugastoridae,Pristimantis,danae,0.3,hoja,alerta,1.5,24.8,,,3Bd204,,Lluvia,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,102.0,0.77,878.25
507,EC,1,2014-06-24,6,4,1000,3.0,21:30:00,22:10:00,21:49:00,-71.0148520208895,-12.9886040277779,838.607117,19L,Craugastoridae,Pristimantis,aff pharangobates,0.4,en vegetacion cortada,saltando,0.99,23.9,,,Bd100,,,2014,6,24,4.0,0.0,0.0,930.0,11.481481481481481,81.0,10.0,21.0,99.0,0.1,830.75
508,EC,1,2014-06-24,6,4,1000,3.0,21:30:00,22:10:00,21:58:00,-71.0147459898144,-12.9884809814393,836.392273,19L,Craugastoridae,Pristimantis,aff pharangobates,0.5,en hoja de herbacea,activo,0.46,17.81,,,Bd101,,,2014,6,24,4.0,0.0,0.0,930.0,11.481481481481481,81.0,10.0,21.0,99.0,0.1,830.75
509,DR,3,2015-02-09,10,32,500,3.0,21:30:00,22:10:00,21:35:00,281956.0,8563195.0,895.0,19L,Craugastoridae,Pristimantis,danae,1.0,hoja,atento,0.45,16.7,,,3Bd203,,Lluvia,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,102.0,0.77,878.25
510,DR,3,2015-02-09,10,32,500,3.0,21:30:00,22:10:00,21:58:00,281958.0,8563173.0,900.0,19L,Craugastoridae,Pristimantis,danae,0.1,hoja,alerta,0.18,9.4,,,3Bd205,,Lluvia,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,102.0,0.77,878.25
511,DR,3,2015-02-09,10,31,500,3.0,21:31:00,22:11:00,21:48:00,281939.0,8563115.0,906.0,19L,Craugastoridae,Noblella,sp,0.2,hoja,alerta,0.12,10.0,,,3Bd210,,Garua,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,102.0,0.77,916.25
512,EC,1,2014-06-18,1,56,150,3.0,21:32:00,22:13:00,21:39:00,-71.007221,-12.991477,977.412048,19L,Craugastoridae,Pristimantis,danae,0.0,en el suelo,saltando,2.83,32.07,,,Bd010,,,2014,6,18,4.0,0.0,0.0,820.0,24.0,32.0,10.0,18.0,99.0,0.68,976.0
513,EC,1,2014-06-18,1,56,150,3.0,21:32:00,22:13:00,21:40:00,-71.007241,-12.991459,973.876587,19L,Craugastoridae,Pristimantis,danae,0.0,en vegetacion cortada,saltando,2.34,30.09,,,Bd011,,,2014,6,18,4.0,0.0,0.0,820.0,24.0,32.0,10.0,18.0,99.0,0.68,976.0
514,EC,1,2014-06-18,1,56,150,3.0,21:32:00,22:13:00,22:06:00,-71.007295,-12.99134,981.05481,19L,Craugastoridae,Pristimantis,danae,0.35,en una rama caida,activo,1.39,26.2,,,Bd013,,,2014,6,18,4.0,0.0,0.0,820.0,24.0,32.0,10.0,18.0,99.0,0.68,976.0
515,EC,1,2014-06-18,1,56,150,3.0,21:32:00,22:13:00,21:38:00,-71.007221,-12.991477,977.412048,19L,Craugastoridae,Pristimantis,aff pharangobates,0.2,en una hoja,activo,0.87,20.7,,,Bd009,,,2014,6,18,4.0,0.0,0.0,820.0,24.0,32.0,10.0,18.0,99.0,0.68,976.0
516,EC,1,2014-06-18,1,56,150,3.0,21:32:00,22:13:00,21:50:00,-71.007275,-12.991409,969.280701,19L,Craugastoridae,Pristimantis,aff pharangobates,0.0,,,0.78,21.3,,,Bd012,,,2014,6,18,4.0,0.0,0.0,820.0,24.0,32.0,10.0,18.0,99.0,0.68,976.0
517,RI,4,2015-07-21,8,64,50,5.0,21:34:00,21:58:00,21:41:00,282199.0,8562652.0,989.0,,Craugastoridae,Pristimantis,ockendeni,1.3,hoja,alerta,0.4,9.3,,,4Bd118,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,16.25,102.874,0.23,996.5
518,RI,4,2015-07-21,8,64,50,5.0,21:34:00,21:58:00,21:45:00,282200.0,8562647.0,988.0,,Hylidae,Osteocephalus,mimeticus,0.3,rama,alerta,5.1,44.5,,,4Bd121,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,16.25,102.874,0.23,996.5
519,RI,4,2015-07-21,8,64,50,5.0,21:34:00,21:58:00,21:45:00,282200.0,8562647.0,988.0,,Hylidae,Osteocephalus,mimeticus,0.3,rama,alerta,5.0,43.7,,,4Bd120,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,16.25,102.874,0.23,996.5
520,RI,4,2015-07-21,8,64,50,5.0,21:34:00,21:58:00,21:45:00,282200.0,8562647.0,988.0,,Hylidae,Osteocephalus,mimeticus,0.3,rama,alerta,4.25,42.7,,,4Bd119,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,16.25,102.874,0.23,996.5
521,RI,4,2015-07-21,8,64,50,5.0,21:34:00,21:58:00,21:52:00,282198.0,8562645.0,991.0,,Bufonidae,Rhinella,tacana,0.0,hojarasca,caminando,1.85,28.3,,,4Bd117,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,16.25,102.874,0.23,996.5
522,RI,4,2015-07-21,8,64,50,5.0,21:34:00,21:58:00,21:50:00,,,,,Bufonidae,Rhinella,tacana,0.0,hojarasca,alerta,1.8,28.0,,,4Bd116,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,16.25,102.874,0.23,996.5
523,RI,4,2015-07-21,8,64,50,5.0,21:34:00,21:58:00,21:45:00,,,,,Bufonidae,Rhinella,tacana,1.0,hoja,alerta,0.9,21.2,,,4Bd115,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,16.25,102.874,0.23,996.5
524,RI,4,2015-07-21,8,64,50,5.0,21:34:00,21:58:00,21:40:00,,,,,Bufonidae,Rhinella,tacana,1.0,hoja,alerta,0.9,21.9,,,4Bd114,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,16.25,102.874,0.23,996.5
525,LC,2,2014-10-06,11,42,250,4.0,21:36:00,22:06:00,21:58:00,,,,,Bufonidae,Rhinella,tacana,110.0,sobre hoja,cantando,1.09,24.0,,,2Bd145,,,2014,10,6,15.0,6.3,425.0,2320.0,12.020725388601036,193.0,7.0,20.5,107.701,0.93,964.5
526,RI,4,2015-07-18,5,61,50,4.0,21:37:00,22:07:00,22:06:00,282254.245701058,8562469.8496953,1057.364014,19L,Craugastoridae,Pristimantis,danae,0.9,hoja,cantando,1.41,26.1,,,4Bd076,,,2015,7,18,6.0,0.0,196.0,1243.0,11.0,113.0,4.0,18.5,102.162,0.05,1060.25
527,RI,4,2015-07-18,5,61,50,4.0,21:37:00,22:07:00,21:53:00,282253.0,8562446.0,1031.0,19L,Craugastoridae,Pristimantis,danae,1.4,rama,activo,1.35,24.4,,,4Bd078,,,2015,7,18,6.0,0.0,196.0,1243.0,11.0,113.0,4.0,18.5,102.162,0.05,1060.25
528,RI,4,2015-07-18,5,61,50,4.0,21:37:00,22:07:00,22:07:00,282244.187263563,8562465.12365272,1056.380249,19L,Bufonidae,Rhinella,tacana,2.0,hoja,alerta,1.11,21.9,,,4Bd075,,,2015,7,18,6.0,0.0,196.0,1243.0,11.0,113.0,4.0,18.5,102.162,0.05,1060.25
529,RI,4,2015-07-18,5,61,50,4.0,21:37:00,22:07:00,22:04:00,282246.246485794,8562465.80768253,1056.088013,19L,Craugastoridae,Pristimantis,ockendeni,1.5,hoja,alerta,1.01,21.7,,,4Bd077,,,2015,7,18,6.0,0.0,196.0,1243.0,11.0,113.0,4.0,18.5,102.162,0.05,1060.25
530,EC,1,2014-06-27,9,25,500,3.0,21:40:00,22:20:00,21:53:00,-71.0122940316796,-12.9926829971373,923.847716999999,19L,Craugastoridae,Pristimantis,danae,0.0,en hojarasca,saltando,1.18,25.5,,,Bd157,,,2014,6,27,5.0,3.0,0.0,1020.0,11.590909090909092,88.0,0.0,21.0,100.0,0.0,923.75
531,EC,1,2014-06-27,9,25,500,3.0,21:40:00,22:20:00,22:11:00,-71.0120300017297,-12.9924789816141,923.632445999999,19L,Craugastoridae,Pristimantis,gagliardi,0.0,en hojarasca,esperando,0.53,17.5,,,Bd156,,Cerca al punto GPS( 10m),2014,6,27,5.0,3.0,0.0,1020.0,11.590909090909092,88.0,0.0,21.0,100.0,0.0,923.75
532,AB,5,2016-10-07,3,41,250,5.0,21:41:00,22:05:00,22:01:00,282091.0,8562862.0,965.0,19L,Hylidae,Osteocephalus,mimeticus,1.0,hoja,saltando,4.26,43.5,,,5Bd046,,,2016,10,7,,,,99.0,1.98,50.0,0.0,21.25,,0.33,956.0
533,AB,5,2016-10-07,3,41,250,5.0,21:41:00,22:05:00,22:05:00,282089.0,8562868.0,966.0,19L,Bufonidae,Rhinella,tacana,2.0,tallo,alerta,3.22,33.8,,,5Bd042,,,2016,10,7,,,,99.0,1.98,50.0,0.0,21.25,,0.33,956.0
534,AB,5,2016-10-07,3,41,250,5.0,21:41:00,22:05:00,21:48:00,282078.0,8562846.0,950.0,19L,Bufonidae,Rhinella,tacana,1.0,hoja,alerta,2.7,30.7,,,5Bd047,,GPS aproximado,2016,10,7,,,,99.0,1.98,50.0,0.0,21.25,,0.33,956.0
535,AB,5,2016-10-07,3,41,250,5.0,21:41:00,22:05:00,21:45:00,282060.0,8562863.0,951.0,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,activo,1.17,25.6,,,5Bd043,,GPS aproximado,2016,10,7,,,,99.0,1.98,50.0,0.0,21.25,,0.33,956.0
536,AB,5,2016-10-07,3,41,250,5.0,21:41:00,22:05:00,21:52:00,282078.0,8562846.0,950.0,19L,Craugastoridae,Pristimantis,gagliardi,0.4,suelo,saltando,0.42,17.7,,,5Bd045,,GPS aproximado,2016,10,7,,,,99.0,1.98,50.0,0.0,21.25,,0.33,956.0
537,AB,5,2016-10-07,3,41,250,5.0,21:41:00,22:05:00,22:03:00,282096.0,8562877.0,965.0,19L,Craugastoridae,Pristimantis,gagliardi,0.5,hoja,alerta,0.18,12.4,,,5Bd044,,,2016,10,7,,,,99.0,1.98,50.0,0.0,21.25,,0.33,956.0
538,AB,5,2016-07-14,6,51,150,5.0,21:44:00,22:08:00,21:50:00,282110.0,8562653.0,1010.0,19L,Bufonidae,Rhinella,tacana,0.2,hoja,alerta,2.14,28.8,,,5Bd096,,GPS aproximado,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.0,,0.7,1005.5
539,AB,5,2016-07-14,6,51,150,5.0,21:44:00,22:08:00,21:54:00,282087.0,8562697.0,1000.0,19L,Craugastoridae,Pristimantis,danae,0.9,hoja,activo,0.91,23.2,,,5Bd097,,GPS aproximado,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.0,,0.7,1005.5
540,AB,5,2016-07-14,6,51,150,5.0,21:44:00,22:08:00,21:50:00,282110.0,8562653.0,1010.0,19L,Bufonidae,Rhinella,tacana,0.3,hoja,alerta,0.39,16.7,,,5Bd094,,GPS aproximado,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.0,,0.7,1005.5
541,AB,5,2016-07-14,6,51,150,5.0,21:44:00,22:08:00,22:01:00,282099.0,8562701.0,996.0,19L,Craugastoridae,Pristimantis,okmoi,0.4,hoja,alerta,0.29,14.2,,,5Bd098,22285,,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.0,,0.7,1005.5
542,AB,5,2016-07-14,6,51,150,5.0,21:44:00,22:08:00,21:47:00,282087.0,8562697.0,1000.0,19L,Craugastoridae,Pristimantis,danae,0.0,suelo,activo,0.19,13.0,,,5Bd101,,GPS aproximado,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.0,,0.7,1005.5
543,AB,5,2016-07-14,6,51,150,5.0,21:44:00,22:08:00,21:48:00,282117.0,8562654.0,997.0,19L,Craugastoridae,Noblella,sp,0.0,suelo,saltando,0.18,11.6,,,5Bd093,,,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.0,,0.7,1005.5
544,AB,5,2016-07-14,6,51,150,5.0,21:44:00,22:08:00,21:55:00,282110.0,8562653.0,1010.0,19L,Bufonidae,Rhinella,tacana,0.0,suelo,alerta,0.15,28.4,,,5Bd095,,GPS aproximado,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.0,,0.7,1005.5
545,AB,5,2016-07-14,6,51,150,5.0,21:44:00,22:08:00,22:02:00,282110.0,8562653.0,1010.0,19L,Craugastoridae,Pristimantis,ockendeni,0.0,suelo,activo,0.06,8.8,,,5Bd102,,GPS aproximado,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.0,,0.7,1005.5
546,AB,5,2016-07-12,5,28,500,6.0,21:47:00,22:07:00,21:49:00,281893.0,8562904.0,927.0,19L,Hylidae,Hypsiboas,sp nov,0.7,hoja,cantando,6.79,42.4,,,5Bd071,,,2016,7,12,2.0,0.0,100.0,0.0,0.0,99.0,0.0,21.5,,0.52,934.75
547,AB,5,2016-07-12,5,28,500,6.0,21:47:00,22:07:00,22:05:00,281896.0,8562940.0,920.0,19L,Craugastoridae,Oreobates,amarakaeri,0.0,suelo,alerta,3.0,34.2,,4705-4720,5Bd074,,,2016,7,12,2.0,0.0,100.0,0.0,0.0,99.0,0.0,21.5,,0.52,934.75
548,AB,5,2016-07-12,5,28,500,6.0,21:47:00,22:07:00,22:00:00,281899.0,8562948.0,919.0,19L,Craugastoridae,Pristimantis,aff altamazonica,1.3,tallo,activo,0.96,14.0,,,5Bd073,22276,,2016,7,12,2.0,0.0,100.0,0.0,0.0,99.0,0.0,21.5,,0.52,934.75
549,AB,5,2016-07-12,5,28,500,6.0,21:47:00,22:07:00,22:07:00,281892.0,8562910.0,949.0,19L,Craugastoridae,Noblella,sp,1.5,tallo,activo,0.15,11.2,,,5Bd072,,GPS aproximado,2016,7,12,2.0,0.0,100.0,0.0,0.0,99.0,0.0,21.5,,0.52,934.75
550,LC,2,2014-10-03,8,68,50,3.0,21:50:00,22:30:00,22:11:00,8562876.0,282338.0,1005.0,19L,Bufonidae,Rhinella,tacana,70.0,sobre hoja de helecho,alerta,0.79,21.4,,,2Bd101,,,2014,10,3,14.0,0.0,549.0,2280.0,11.231527093596059,203.0,9.0,20.5,93.669,0.66,998.5
551,LC,2,2014-10-03,8,68,50,,21:50:00,22:30:00,22:25:00,,,,19L,Craugastoridae,Noblella,sp,0.0,en hojarasca,saltando,0.26,11.8,,camara juancarlos,2Bd102,154390,,2014,10,3,14.0,0.0,549.0,2280.0,11.231527093596059,203.0,9.0,20.5,93.669,0.66,998.5
552,EC,1,2014-06-20,3,8,1000,3.0,21:52:00,22:32:00,22:13:00,-71.0134099982678,-12.9864939674735,804.54718,19L,Bufonidae,Rhinella,tacana,0.6,en hoja,activo,1.15,23.03,,,Bd034,,,2014,6,20,4.0,0.0,0.0,920.0,11.645569620253164,79.0,6.0,19.0,99.0,0.45,820.75
553,EC,1,2014-06-20,3,8,1000,3.0,21:52:00,22:32:00,21:57:00,-71.013384014368,-12.9864639602601,822.690247,19L,Leptodactylidae,Adenomera,andreae,0.0,en el suelo,alerta,1.04,19.6,,,Bd033,,,2014,6,20,4.0,0.0,0.0,920.0,11.645569620253164,79.0,6.0,19.0,99.0,0.45,820.75
554,EC,1,2014-06-20,3,8,1000,3.0,21:52:00,22:32:00,22:24:00,-71.0135570168495,-12.9865659680217,809.616882,19L,Craugastoridae,Pristimantis,ockendeni,1.8,en hoja,alerta,0.84,23.42,,,Bd035,,En hoja de Melastomataceae de 4 m de altura,2014,6,20,4.0,0.0,0.0,920.0,11.645569620253164,79.0,6.0,19.0,99.0,0.45,820.75
555,AB,5,2016-09-07,2,58,150,5.0,21:57:00,22:21:00,22:21:00,282415.0,8562929.0,998.0,19L,Plethodontidae,Bolitoglossa,cf altamazonica,0.0,suelo,reposo,1.44,39.3,,4580-4586,5Bd032,22264,GPS aproximado,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,20.75,,0.24,995.25
556,AB,5,2016-09-07,2,58,150,5.0,21:57:00,22:21:00,22:06:00,282415.0,8562929.0,998.0,19L,Bufonidae,Rhinella,tacana,0.0,paca caida,atento,0.64,17.8,,,5Bd030,,GPS aproximado,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,20.75,,0.24,995.25
557,AB,5,2016-09-07,2,58,150,5.0,21:57:00,22:21:00,22:12:00,282400.0,8562925.0,997.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,saltando,0.51,17.0,,,5Bd031,,,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,20.75,,0.24,995.25
558,DR,3,2015-02-08,9,62,50,3.0,21:59:00,22:39:00,22:19:00,282197.0,8562505.0,1055.0,19L,Bufonidae,Rhinella,tacana,0.4,hoja,activo,1.78,27.6,,,3Bd173,,Neblina,2015,2,8,6.0,0.0,195.0,880.0,13.75,64.0,25.0,21.0,100.0,0.85,1050.5
559,DR,3,2015-02-08,9,62,50,3.0,21:59:00,22:39:00,22:07:00,282202.0,8562489.0,1057.0,19L,Craugastoridae,Pristimantis,danae,2.2,tallo,cantando,1.72,27.1,,,3Bd176,,Neblina,2015,2,8,6.0,0.0,195.0,880.0,13.75,64.0,25.0,21.0,100.0,0.85,1050.5
560,DR,3,2015-02-08,9,62,50,3.0,21:59:00,22:39:00,22:03:00,282202.0,8562494.0,1056.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,saltando,1.1,24.2,,,3Bd172,,Neblina,2015,2,8,6.0,0.0,195.0,880.0,13.75,64.0,25.0,21.0,100.0,0.85,1050.5
561,DR,3,2015-02-08,9,62,50,3.0,21:59:00,22:39:00,22:05:00,282197.0,8562492.0,1057.0,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,cantando,0.43,17.3,,,3Bd174,,Neblina,2015,2,8,6.0,0.0,195.0,880.0,13.75,64.0,25.0,21.0,100.0,0.85,1050.5
562,DR,3,2015-02-08,9,62,50,3.0,21:59:00,22:39:00,22:13:00,282204.0,8562490.0,1056.0,19L,Leptodactylidae,Adenomera,andreae,0.2,suelo,saltando,0.36,15.6,,,3Bd175,,Neblina,2015,2,8,6.0,0.0,195.0,880.0,13.75,64.0,25.0,21.0,100.0,0.85,1050.5
563,AB,5,2016-07-11,4,31,500,5.0,22:01:00,22:25:00,22:15:00,281955.0,8563134.0,921.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,saltando,,,,,,,"se escapo, gps aproximado",2016,7,11,2.0,0.0,0.0,0.0,,0.0,0.0,21.0,,0.42,916.25
