phase,phase_code,date,day,plot,distance,evaluators,start_time,end_time,encounter_time,height,zone,family,genus,species,location_m,location_type,behavior,mass,body_len,tail_len,photo_code,hyssop_code,capture_code,additional_obs,year,month,day2,OPE,rain,fuel,total_hrs,hr_pp,ppls,flights,temp,hum,luna,elev,eastings,northings,long,lat
DR,3,2/4/2015,4,66,50,4,0:21:00,0:51:00,0:40:00,1051,19L,Leptodactylidae,Adenomera,andreae,0,hojarasca,saltando,0.31,14.9,,,3Bd072,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,4,7,1,165,920,13.14285714,70,11,21,99,1,1008.5,282248,8562718,-71.00759251,-12.993564
DR,3,2/4/2015,4,66,50,4,0:21:00,0:51:00,0:41:00,1051,19L,Craugastoridae,Noblella,sp,0,hojarasca,saltando,0.3,12.9,,,3Bd073,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,4,7,1,165,920,13.14285714,70,11,21,99,1,1008.5,282248,8562718,-71.00759251,-12.993564
DR,3,2/4/2015,4,66,50,4,0:21:00,0:51:00,0:55:00,1004,19L,Craugastoridae,Pristimantis,aff pharangobates,0.1,hoja,alerta,0.2,13.1,,,3Bd077,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,4,7,1,165,920,13.14285714,70,11,21,99,1,1008.5,282248,8562718,-71.00759251,-12.993564
DR,3,2/4/2015,4,66,50,4,0:21:00,0:51:00,0:39:00,1050,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,activo,0.14,11.1,,,3Bd074,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,4,7,1,165,920,13.14285714,70,11,21,99,1,1008.5,282248,8562718,-71.00759251,-12.993564
DR,3,2/4/2015,5,34,500,4,19:05:00,19:35:00,19:09:00,901,19L,Craugastoridae,Pristimantis,ockendeni,1.1,hoja,atento,1.42,25.3,,,3Bd080,,,2015,2,4,7,1,165,920,13.14285714,70,11,21,102,1,897.75,282041,8563202,-71.00946496,-12.98917528
DR,3,2/4/2015,5,34,500,4,19:05:00,19:35:00,19:28:00,1053,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,atento,0.27,15.2,,,3Bd079,,,2015,2,4,7,1,165,920,13.14285714,70,11,21,102,1,897.75,282041,8563202,-71.00946496,-12.98917528
DR,3,2/4/2015,5,34,500,4,19:05:00,19:35:00,19:22:00,897,19L,Craugastoridae,Pristimantis,danae,0.1,hoja,alerta,0.26,15,,,3Bd082,,,2015,2,4,7,1,165,920,13.14285714,70,11,21,102,1,897.75,282041,8563202,-71.00946496,-12.98917528
DR,3,2/4/2015,5,34,500,4,19:05:00,19:35:00,19:30:00,897,19L,Craugastoridae,Noblella,sp,0,hojarasca,saltando,0.13,10.7,,,3Bd078,,,2015,2,4,7,1,165,920,13.14285714,70,11,21,102,1,897.75,282041,8563202,-71.00946496,-12.98917528
DR,3,2/4/2015,5,34,500,4,19:05:00,19:35:00,19:33:00,1054,19L,Craugastoridae,Pristimantis,gagliardi,0.3,hoja,alerta,0.06,7.7,,,3Bd081,,,2015,2,4,7,1,165,920,13.14285714,70,11,21,102,1,897.75,282041,8563202,-71.00946496,-12.98917528
DR,3,2/4/2015,5,33,500,4,20:00:00,20:30:00,20:04:00,1055,19L,Bufonidae,Rhinella,tacana,1.3,hoja,activo,0.26,15.2,,,3Bd084,,,2015,2,4,7,1,165,920,13.14285714,70,11,20,101,1,868.5,281965,8563226,-71.01016359,-12.98895297
DR,3,2/4/2015,5,33,500,4,20:00:00,20:30:00,20:12:00,890,19L,Craugastoridae,Pristimantis,gagliardi,1.5,hoja,atento,0.18,12.2,,,3Bd085,154427,,2015,2,4,7,1,165,920,13.14285714,70,11,20,101,1,868.5,281965,8563226,-71.01016359,-12.98895297
DR,3,2/4/2015,5,58,150,4,21:28:00,21:58:00,21:39:00,990,19L,Hylidae,Osteocephalus,mimeticus,1,tronco,alerta,4.98,51,,,3Bd092,,,2015,2,4,7,1,165,920,13.14285714,70,11,20,100,1,995.25,282403,8562959,-71.00614659,-12.99139709
DR,3,2/4/2015,5,58,150,4,21:28:00,21:58:00,21:33:00,1056,19L,Bufonidae,Rhinella,tacana,1.8,hoja,activo,1.49,30,,,3Bd089,,,2015,2,4,7,1,165,920,13.14285714,70,11,20,100,1,995.25,282403,8562959,-71.00614659,-12.99139709
DR,3,2/4/2015,5,58,150,4,21:28:00,21:58:00,21:50:00,1058,19L,Plethodontidae,Bolitoglossa,cf altamazonica,0.5,rama,atento,0.57,30.7,20.6,,3Bd091,,,2015,2,4,7,1,165,920,13.14285714,70,11,20,100,1,995.25,282403,8562959,-71.00614659,-12.99139709
DR,3,2/4/2015,5,58,150,4,21:28:00,21:58:00,21:47:00,989,19L,Bufonidae,Rhinella,tacana,0,hojarasca,saltando,0.26,16.3,,,3Bd088,,,2015,2,4,7,1,165,920,13.14285714,70,11,20,100,1,995.25,282403,8562959,-71.00614659,-12.99139709
DR,3,2/4/2015,5,58,150,4,21:28:00,21:58:00,21:38:00,1057,19L,Craugastoridae,Pristimantis,aff pharangobates,0.4,rama,atento,0.19,14,,,3Bd090,,,2015,2,4,7,1,165,920,13.14285714,70,11,20,100,1,995.25,282403,8562959,-71.00614659,-12.99139709
DR,3,2/4/2015,5,58,150,4,21:28:00,21:58:00,21:52:00,1059,19L,Bufonidae,Rhinella,tacana,0.4,hoja,alerta,0.15,13.7,,,3Bd087,,,2015,2,4,7,1,165,920,13.14285714,70,11,20,100,1,995.25,282403,8562959,-71.00614659,-12.99139709
DR,3,2/4/2015,5,57,150,4,22:45:00,23:15:00,22:54:00,1064,19L,Craugastoridae,Pristimantis,diadematus,0.6,hoja,alerta,0.88,25.4,,3755-3767,3Bd093,154429,,2015,2,4,7,1,165,920,13.14285714,70,11,20.5,100,1,985.75,282324,8562954,-71.00687499,-12.99143665
DR,3,2/4/2015,5,57,150,4,22:45:00,23:15:00,22:46:00,1062,19L,Craugastoridae,Pristimantis,divnae,0.4,hoja,atento,0.5,7.6,,3799-3802,3Bd094,154424,,2015,2,4,7,1,165,920,13.14285714,70,11,20.5,100,1,985.75,282324,8562954,-71.00687499,-12.99143665
DR,3,2/4/2015,5,57,150,4,22:45:00,23:15:00,22:41:00,1061,19L,Craugastoridae,Pristimantis,aff pharangobates,0.3,hoja,atento,0.22,14.1,,,3Bd095,,,2015,2,4,7,1,165,920,13.14285714,70,11,20.5,100,1,985.75,282324,8562954,-71.00687499,-12.99143665
DR,3,2/4/2015,5,57,150,4,22:45:00,23:15:00,22:34:00,1060,19L,Craugastoridae,Pristimantis,gagliardi,0.5,hoja,saltando,0.12,10.1,,,3Bd097,,,2015,2,4,7,1,165,920,13.14285714,70,11,20.5,100,1,985.75,282324,8562954,-71.00687499,-12.99143665
DR,3,2/4/2015,5,57,150,4,22:45:00,23:15:00,22:50:00,1063,19L,Craugastoridae,Pristimantis,ockendeni,0.5,hoja,atento,0.08,9.1,,,3Bd096,,,2015,2,4,7,1,165,920,13.14285714,70,11,20.5,100,1,985.75,282324,8562954,-71.00687499,-12.99143665
DR,3,2/4/2015,5,67,50,4,23:45:00,0:15:00,23:47:00,1067,19L,Bufonidae,Rhinella,tacana,0.3,hoja,activo,2.26,31.2,,,3Bd104,,,2015,2,4,7,1,165,920,13.14285714,70,11,21,100,1,1000.75,282304,8562809,-71.00706983,-12.99274561
DR,3,2/4/2015,5,67,50,4,23:45:00,0:15:00,23:42:00,1066,19L,Craugastoridae,Pristimantis,danae,1,hoja,alerta,1.68,28.4,,,3Bd101,,,2015,2,4,7,1,165,920,13.14285714,70,11,21,100,1,1000.75,282304,8562809,-71.00706983,-12.99274561
DR,3,2/4/2015,5,67,50,4,23:45:00,0:15:00,23:49:00,964,19L,Craugastoridae,Pristimantis,aff altamazonica,1.2,hoja,alerta,1.48,26,,3768-3785,3Bd102,154430,,2015,2,4,7,1,165,920,13.14285714,70,11,21,100,1,1000.75,282304,8562809,-71.00706983,-12.99274561
DR,3,2/4/2015,5,67,50,4,23:45:00,0:15:00,23:52:00,1068,19L,Craugastoridae,Pristimantis,aff pharangobates,1.2,hoja,atento,0.23,13,,,3Bd099,,,2015,2,4,7,1,165,920,13.14285714,70,11,21,100,1,1000.75,282304,8562809,-71.00706983,-12.99274561
DR,3,2/4/2015,5,67,50,4,23:45:00,0:15:00,0:00:00,987,19L,Bufonidae,Rhinella,tacana,0.6,hoja,atento,0.09,9.5,,,3Bd100,,,2015,2,4,7,1,165,920,13.14285714,70,11,21,100,1,1000.75,282304,8562809,-71.00706983,-12.99274561
DR,3,2/5/2015,6,3,1000,4,19:14:00,19:44:00,19:17:00,837,19L,Craugastoridae,Pristimantis,gagliardi,0.2,hoja,alerta,0.23,13,,,3Bd110,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,831.75,281416,8563211,-71.01522397,-12.98904934
DR,3,2/5/2015,6,3,1000,4,19:14:00,19:44:00,19:32:00,1073,19L,Craugastoridae,Pristimantis,gagliardi,0.2,hoja,atento,0.14,11.4,,,3Bd112,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,831.75,281416,8563211,-71.01522397,-12.98904934
DR,3,2/5/2015,6,3,1000,4,19:14:00,19:44:00,19:21:00,1072,19L,Bufonidae,Rhinella,tacana,1.4,hoja,alerta,0.1,10.4,,,3Bd113,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,831.75,281416,8563211,-71.01522397,-12.98904934
DR,3,2/5/2015,6,3,1000,4,19:14:00,19:44:00,19:20:00,1071,19L,Craugastoridae,Pristimantis,ockendeni,0.3,hoja,activo,0.07,8.7,,,3Bd111,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,831.75,281416,8563211,-71.01522397,-12.98904934
DR,3,2/5/2015,6,3,1000,4,19:14:00,19:44:00,19:43:00,1074,19L,Craugastoridae,Pristimantis,gagliardi,0.2,hoja,atento,0.04,7.1,,,3Bd114,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,831.75,281416,8563211,-71.01522397,-12.98904934
DR,3,2/5/2015,6,4,1000,4,20:06:00,20:36:00,20:28:00,1077,19L,Bufonidae,Rhinella,gr margaritifera,0.6,hoja,alerta,1.5,26.4,,,3Bd117,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,830.75,281469,8563246,-71.014733,-12.98873683
DR,3,2/5/2015,6,4,1000,4,20:06:00,20:36:00,20:14:00,1075,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,atento,0.91,11.9,,,3Bd118,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,830.75,281469,8563246,-71.014733,-12.98873683
DR,3,2/5/2015,6,4,1000,4,20:06:00,20:36:00,20:21:00,1076,19L,Craugastoridae,Pristimantis,ockendeni,0.7,hoja,activo,0.14,10.5,,,3Bd115,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,830.75,281469,8563246,-71.014733,-12.98873683
DR,3,2/5/2015,6,4,1000,4,20:06:00,20:36:00,20:29:00,1078,19L,Craugastoridae,Pristimantis,ockendeni,0.6,hoja,alerta,0.08,9.8,,,3Bd116,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,830.75,281469,8563246,-71.014733,-12.98873683
DR,3,2/5/2015,6,5,1000,4,20:54:00,21:24:00,21:03:00,1079,19L,Craugastoridae,Pristimantis,aff pharangobates,0,suelo,saltando,0.27,14.3,,,3Bd121,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,826.25,281467,8563316,-71.01474633,-12.98810409
DR,3,2/5/2015,6,5,1000,4,20:54:00,21:24:00,21:16:00,1081,19L,Craugastoridae,Pristimantis,aff pharangobates,0.1,hoja,alerta,0.17,10.6,,,3Bd120,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,826.25,281467,8563316,-71.01474633,-12.98810409
DR,3,2/5/2015,6,5,1000,4,20:54:00,21:24:00,21:16:00,1074,19L,Craugastoridae,Pristimantis,aff pharangobates,0.1,hoja,alerta,0.13,10.2,,,3Bd122,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,22,105,0.99,826.25,281467,8563316,-71.01474633,-12.98810409
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:30:00,,,Bufonidae,Rhinella,tacana,0.2,tubo,alerta,,,,,,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:48:00,1023,19L,Bufonidae,Rhinella,tacana,0.3,hoja,alerta,2.23,29.7,,,3Bd131,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:58:00,934,19L,Bufonidae,Rhinella,tacana,0.2,hoja,alerta,1.18,18,,,3Bd128,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:56:00,1085,19L,Craugastoridae,Pristimantis,danae,0,hojarasca,activo,0.51,18.4,,,3Bd124,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:45:00,1022,19L,Craugastoridae,Pristimantis,danae,0,hojarasca,saltando,0.46,18.4,,,3Bd130,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:48:00,1023,19L,Craugastoridae,Pristimantis,danae,0.7,hoja,activo,0.37,16.5,,,3Bd132,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:56:00,1085,19L,Craugastoridae,Pristimantis,ockendeni,0.3,hoja,atento,0.16,12.1,,,3Bd126,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:34:00,,,Craugastoridae,Pristimantis,aff pharangobates,0.3,hoja,alerta,0.15,13.3,,,3Bd127,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:53:00,1084,19L,Craugastoridae,Pristimantis,danae,0.1,hoja,alerta,0.11,10.2,,,3Bd129,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,6,70,50,4,23:30:00,0:00:00,23:50:00,1023,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,alerta,0.09,9.9,,,3Bd125,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,0.99,1041.25,282435,8562787,-71.00586418,-12.99295375
DR,3,2/5/2015,5,67,50,4,23:45:00,0:15:00,0:12:00,1069,19L,Craugastoridae,Pristimantis,olivaceus,1.3,hoja,amplexus,1.27,25.2,,3723-3731/3832-3836,3Bd105,154435,,2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,1,1000.75,282304,8562809,-71.00706983,-12.99274561
DR,3,2/5/2015,5,67,50,4,23:45:00,0:15:00,0:05:00,,,Craugastoridae,Pristimantis,danae,0.3,hoja,alerta,1.08,18.1,,,3Bd098,,,2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,1,1000.75,282304,8562809,-71.00706983,-12.99274561
DR,3,2/5/2015,5,67,50,4,23:45:00,0:15:00,0:15:00,1070,19L,Craugastoridae,Pristimantis,gagliardi,1,hoja,saltando,0.68,20.6,,3732-3754,3Bd103,154428,,2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,1,1000.75,282304,8562809,-71.00706983,-12.99274561
DR,3,2/5/2015,5,67,50,4,23:45:00,0:15:00,0:12:00,1069,19L,Craugastoridae,Pristimantis,olivaceus,1.3,hoja,amplexus,0.47,20.1,,3723-3731/3837-3840,3Bd106,154434,,2015,2,5,7,3.1,170,920,13.14285714,70,1,21,100,1,1000.75,282304,8562809,-71.00706983,-12.99274561
DR,3,2/6/2015,6,69,50,4,0:30:00,1:00:00,0:41:00,1017,19L,Bufonidae,Rhinella,tacana,1.1,hoja,activo,3.38,32.8,,,3Bd133,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,1029,282374,8562841,-71.00642241,-12.99246141
DR,3,2/6/2015,6,69,50,4,0:30:00,1:00:00,0:54:00,,,Craugastoridae,Oreobates,amarakaeri,0,suelo,saltando,2.09,29.3,,,3Bd135,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,1029,282374,8562841,-71.00642241,-12.99246141
DR,3,2/6/2015,6,69,50,4,0:30:00,1:00:00,0:47:00,1015,19L,Craugastoridae,Pristimantis,danae,0,hojarasca,saltando,0.79,23.4,,,3Bd134,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,1029,282374,8562841,-71.00642241,-12.99246141
DR,3,2/6/2015,6,69,50,4,0:30:00,1:00:00,0:46:00,1088,19L,Craugastoridae,Noblella,sp,0.1,hoja,activo,0.15,11.2,,,3Bd138,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,1029,282374,8562841,-71.00642241,-12.99246141
DR,3,2/6/2015,6,69,50,4,0:30:00,1:00:00,0:46:00,1086,19L,Craugastoridae,Pristimantis,danae,0.8,hoja,activo,0.12,10.9,,,3Bd136,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,1029,282374,8562841,-71.00642241,-12.99246141
DR,3,2/6/2015,6,69,50,4,0:30:00,1:00:00,0:54:00,1087,19L,Craugastoridae,Pristimantis,aff pharangobates,0.5,musgo,alerta,0.05,11,,,3Bd137,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,1029,282374,8562841,-71.00642241,-12.99246141
DR,3,2/6/2015,6,68,50,4,1:26:00,1:56:00,1:57:00,1090,19L,Craugastoridae,Pristimantis,diadematus,0.07,hoja,activo,3,34.8,,3881-3898,3Bd141,154438,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,998.5,282335,8562866,-71.00678,-12.9922327
DR,3,2/6/2015,6,68,50,4,1:26:00,1:56:00,1:38:00,1011,19L,Bufonidae,Rhinella,tacana,0.2,hoja,alerta,2,30.2,,,3Bd146,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,998.5,282335,8562866,-71.00678,-12.9922327
DR,3,2/6/2015,6,68,50,4,1:26:00,1:56:00,1:37:00,1012,19L,Bufonidae,Rhinella,tacana,1,hoja,alerta,1.73,27.7,,,3Bd144,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,998.5,282335,8562866,-71.00678,-12.9922327
DR,3,2/6/2015,6,68,50,4,1:26:00,1:56:00,1:52:00,1011,19L,Bufonidae,Rhinella,tacana,1.2,hoja,alerta,0.42,18.3,,,3Bd142,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,998.5,282335,8562866,-71.00678,-12.9922327
DR,3,2/6/2015,6,68,50,4,1:26:00,1:56:00,1:38:00,1088,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,atento,0.27,14.3,,,3Bd140,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,998.5,282335,8562866,-71.00678,-12.9922327
DR,3,2/6/2015,6,68,50,4,1:26:00,1:56:00,1:48:00,1089,19L,Craugastoridae,Pristimantis,gagliardi,0.2,hoja,atento,0.22,13.7,,,3Bd143,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,998.5,282335,8562866,-71.00678,-12.9922327
DR,3,2/6/2015,6,68,50,4,1:26:00,1:56:00,1:38:00,1011,19L,Craugastoridae,Pristimantis,danae,0.3,hoja,saltando,0.17,13.8,,,3Bd145,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,998.5,282335,8562866,-71.00678,-12.9922327
DR,3,2/6/2015,6,68,50,4,1:26:00,1:56:00,1:53:00,1090,19L,Craugastoridae,Pristimantis,divnae,1,hoja,atento,0.1,11,,,3Bd139,,Presencia de neblina ,2015,2,6,7,0,140,870,13.80952381,63,2,21,100,0.96,998.5,282335,8562866,-71.00678,-12.9922327
DR,3,2/6/2015,7,28,500,5,19:06:00,19:30:00,19:11:00,928,19L,Craugastoridae,Pristimantis,danae,0.15,hoja,atento,0.78,20.2,,,3Bd151,,Nublado con truenos,2015,2,6,7,0,140,870,13.80952381,63,2,22,100,0.96,934.75,281903,8562901,-71.01075859,-12.99188562
DR,3,2/6/2015,7,29,500,5,19:46:00,20:10:00,19:56:00,949,19L,Craugastoridae,Pristimantis,danae,0.8,tronco,activo,3.39,35.4,,,3Bd152,,Nublado con truenos,2015,2,6,7,0,140,870,13.80952381,63,2,22,100,0.96,934,281882,8562972,-71.01094695,-12.99124248
DR,3,2/6/2015,7,29,500,5,19:46:00,20:10:00,20:04:00,1093,19L,Bufonidae,Rhinella,tacana,0.3,hoja,atento,0.18,13.8,,,3Bd153,,Nublado con truenos,2015,2,6,7,0,140,870,13.80952381,63,2,22,100,0.96,934,281882,8562972,-71.01094695,-12.99124248
DR,3,2/6/2015,7,30,500,5,20:21:00,20:45:00,20:36:00,1094,19L,Craugastoridae,Pristimantis,ockendeni,1.8,hoja,activo,1.24,24.5,,,3Bd154,154443,Nublado con truenos,2015,2,6,7,0,140,870,13.80952381,63,2,22,100.5,0.96,938,281912,8563030,-71.01066627,-12.99072047
DR,3,2/6/2015,7,30,500,5,20:21:00,20:45:00,20:40:00,1096,19L,Craugastoridae,Noblella,sp,0.15,hoja seca,saltando,0.2,11,,,3Bd155,,Nublado con truenos,2015,2,6,7,0,140,870,13.80952381,63,2,22,100.5,0.96,938,281912,8563030,-71.01066627,-12.99072047
DR,3,2/6/2015,7,30,500,5,20:21:00,20:45:00,20:41:00,1095,19L,Bufonidae,Rhinella,tacana,0.2,hoja seca,saltando,0.08,9,,,3Bd156,,Nublado con truenos,2015,2,6,7,0,140,870,13.80952381,63,2,22,100.5,0.96,938,281912,8563030,-71.01066627,-12.99072047
DR,3,2/6/2015,7,38,250,5,20:50:00,23:14:00,23:00:00,1098,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,cantando,0.43,16.5,,,3Bd161,,Garua,2015,2,6,7,0,140,870,13.80952381,63,2,21.5,96,0.96,974.25,282042,8562682,-71.00949355,-12.99387466
DR,3,2/6/2015,7,37,250,5,22:08:00,22:32:00,22:09:00,1096,19L,Craugastoridae,Pristimantis,danae,0.5,hoja seca,atento,0.35,16.2,,,3Bd159,,Nublado con truenos,2015,2,6,7,0,140,870,13.80952381,63,2,22,98,0.96,998.5,282018,8562609,-71.00972003,-12.99453266
DR,3,2/6/2015,7,37,250,5,22:08:00,22:32:00,22:15:00,1097,19L,Craugastoridae,Pristimantis,danae,0.7,hoja,saltando,0.29,15.8,,,3Bd160,,Nublado con truenos,2015,2,6,7,0,140,870,13.80952381,63,2,22,98,0.96,998.5,282018,8562609,-71.00972003,-12.99453266
DR,3,2/7/2015,7,39,250,5,23:58:00,0:22:00,0:13:00,1099,19L,Rhinathrematidae,Epicrionops,bicolor,0,hojarasca,movilizandose,0.5,175.9,12.5,,3Bd162,154444,Garua,2015,2,7,7,7,150,860,13.87096774,62,0,21,100,0.96,970.25,282016,8562762,-71.00972734,-12.99314984
DR,3,2/7/2015,7,39,250,5,23:58:00,0:22:00,0:15:00,974,19L,Bufonidae,Rhinella,tacana,1,hoja,alerta,0.16,12.3,,,3Bd163,,Garua,2015,2,7,7,7,150,860,13.87096774,62,0,21,100,0.96,970.25,282016,8562762,-71.00972734,-12.99314984
DR,3,2/7/2015,7,39,250,5,23:58:00,0:22:00,0:19:00,983,19L,Leptodactylidae,Adenomera,andreae,0,hojarasca,alerta,0.08,9,,,3Bd164,,Garua,2015,2,7,7,7,150,860,13.87096774,62,0,21,100,0.96,970.25,282016,8562762,-71.00972734,-12.99314984
DR,3,2/8/2015,9,51,150,3,19:00:00,19:40:00,20:30:00,1021,19L,Craugastoridae,Oreobates,amarakaeri,0,suelo,saltando,4.3,35.7,,,3Bd168,,Nublado,2015,2,8,6,0,195,880,13.75,64,25,21,99,0.85,1005.5,282114,8562656,-71.00883191,-12.99411476
DR,3,2/8/2015,9,51,150,3,19:00:00,19:40:00,19:40:00,994,19L,Craugastoridae,Pristimantis,danae,0.1,hoja,atento,1.7,26.6,,,3Bd166,,Nublado,2015,2,8,6,0,195,880,13.75,64,25,21,99,0.85,1005.5,282114,8562656,-71.00883191,-12.99411476
DR,3,2/8/2015,9,51,150,3,19:00:00,19:40:00,20:45:00,1026,19L,Bufonidae,Rhinella,tacana,1,hoja,alerta,1.6,28,,,3Bd170,,Nublado,2015,2,8,6,0,195,880,13.75,64,25,21,99,0.85,1005.5,282114,8562656,-71.00883191,-12.99411476
DR,3,2/8/2015,9,51,150,3,19:00:00,19:40:00,20:33:00,1029,19L,Leptodactylidae,Adenomera,andreae,0,suelo,saltando,0.35,14.3,,,3Bd169,,Nublado,2015,2,8,6,0,195,880,13.75,64,25,21,99,0.85,1005.5,282114,8562656,-71.00883191,-12.99411476
DR,3,2/8/2015,9,51,150,3,19:00:00,19:40:00,19:30:00,994,19L,Bufonidae,Rhinella,tacana,0.4,hoja,cantando,0.35,15.6,,,3Bd167,,Nublado,2015,2,8,6,0,195,880,13.75,64,25,21,99,0.85,1005.5,282114,8562656,-71.00883191,-12.99411476
DR,3,2/8/2015,9,52,150,3,19:00:00,19:40:00,19:36:00,981,19L,Craugastoridae,Pristimantis,gagliardi,0.3,hoja,activo,0.19,11.8,,,3Bd183,,Neblina,2015,2,8,6,0,195,880,13.75,64,25,21,99,0.85,986.75,282122,8562722,-71.00875339,-12.99351888
DR,3,2/8/2015,9,52,150,3,19:00:00,19:40:00,19:20:00,982,19L,Craugastoridae,Noblella,sp,0,suelo,movilizandose,0.11,9.15,,,3Bd186,,Neblina,2015,2,8,6,0,195,880,13.75,64,25,21,99,0.85,986.75,282122,8562722,-71.00875339,-12.99351888
